id,name,host_id,price,neighborhood,accommodates,room_type,borough,minimum_nights,maximum_nights,availability_90,beds,review_scores_rating,number_of_reviews,number_of_reviews_ltm,listing_url
9319688,Excellent  location near Manhattan!,48372942,68,Astoria,2,Private room,Queens,30,1125,0,1,5,1,0,https://www.airbnb.com/rooms/9319688
9324841,Large artist one bedroom in Williamsburg!,9659504,136,Williamsburg,2,Entire home/apt,Brooklyn,30,1125,35,1,5,10,0,https://www.airbnb.com/rooms/9324841
9328578,"Sleeps 5, 2.5 bedrooms. Families or small group.",43963802,264,Harlem,5,Entire home/apt,Manhattan,3,90,69,3,4.84,56,3,https://www.airbnb.com/rooms/9328578
9341144,Inviting & immaculate 1BR - 15 min to midtown,377783,100,Harlem,2,Entire home/apt,Manhattan,30,180,33,2,5,5,2,https://www.airbnb.com/rooms/9341144
9349010,Smart & Chic Studio Apartment w/ROOFTOP Prime UWS,3716641,99,Upper West Side,3,Entire home/apt,Manhattan,30,200,10,1,4.2,10,4,https://www.airbnb.com/rooms/9349010
9355498,Amazing Brownstone,10909829,140,Bedford-Stuyvesant,4,Entire home/apt,Brooklyn,30,1125,55,2,4.99,94,4,https://www.airbnb.com/rooms/9355498
9362344,Spacious Room in Trendy Brooklyn Area with Yard,820010,50,Bedford-Stuyvesant,2,Private room,Brooklyn,3,150,66,2,4.58,189,2,https://www.airbnb.com/rooms/9362344
9370370,Garden Apartment with patio,48618336,70,Astoria,2,Entire home/apt,Queens,30,90,0,1,4.72,32,0,https://www.airbnb.com/rooms/9370370
9381657,Sunny room in great location,822839,50,Williamsburg,1,Private room,Brooklyn,2,1125,36,1,4.64,59,3,https://www.airbnb.com/rooms/9381657
9383406,ENTIRE Upper East Side Loft Apartment,6991164,99,Upper East Side,6,Private room,Manhattan,30,1125,47,2,4.48,84,0,https://www.airbnb.com/rooms/9383406
9384723,North of Madison Square Park Duplex,13838573,285,Midtown,2,Entire home/apt,Manhattan,31,1125,90,2,4.6,5,0,https://www.airbnb.com/rooms/9384723
9387436,Rhonda's bed and breakfast,48696992,170,Bedford-Stuyvesant,2,Private room,Brooklyn,2,1125,1,1,5,25,5,https://www.airbnb.com/rooms/9387436
9390729,NYC 1880s restored Brownstone 3 blks Central Park,15280538,414,East Harlem,8,Entire home/apt,Manhattan,30,90,45,5,4.79,97,0,https://www.airbnb.com/rooms/9390729
9393127,LUXURY SUNLIT place in the EAST VILLAGE!,47730499,264,Lower East Side,4,Entire home/apt,Manhattan,1,1125,69,1,4.91,86,15,https://www.airbnb.com/rooms/9393127
9394266,Chelsea studio,48726094,103,Chelsea,2,Private room,Manhattan,2,7,1,1,4.64,171,0,https://www.airbnb.com/rooms/9394266
9411467,Modern Apartment in Trendy Chelsea!,24600395,250,Chelsea,4,Entire home/apt,Manhattan,30,1125,0,1,4.78,27,0,https://www.airbnb.com/rooms/9411467
9422573,Private Light-Filled 2-Room Space,248490,75,Bedford-Stuyvesant,2,Entire home/apt,Brooklyn,30,365,6,2,4.78,108,7,https://www.airbnb.com/rooms/9422573
9425357,"Large 2-bedroom apt. in Williamsburg, Brooklyn.",31985378,95,Williamsburg,2,Entire home/apt,Brooklyn,30,30,32,1,5,5,0,https://www.airbnb.com/rooms/9425357
9426345,Unique & Spacious Bushwick Townhouse,4769886,325,Bushwick,6,Entire home/apt,Brooklyn,3,7,79,2,4.5,8,4,https://www.airbnb.com/rooms/9426345
9426526,NEW HUGE 2 ROOMS TIMES SQ CHIC NY!!,48866651,70,Hell's Kitchen,2,Entire home/apt,Manhattan,30,360,83,1,2,1,0,https://www.airbnb.com/rooms/9426526
9427868,Grand Home On Kissena Park in Flushing NYC,23234988,514,Flushing,16,Entire home/apt,Queens,2,180,48,11,4.68,39,6,https://www.airbnb.com/rooms/9427868
9435503,Library BnB by the Park  - Upper West Side,16722827,90,Upper West Side,2,Private room,Manhattan,2,1125,35,0,4.87,87,5,https://www.airbnb.com/rooms/9435503
9436038,Huge New Reno Slick Times Sq Quiet!West 48th,48866651,70,Hell's Kitchen,2,Entire home/apt,Manhattan,30,360,32,1,5,4,0,https://www.airbnb.com/rooms/9436038
9445501,Modern reno 2 room Times Sq quiet!,48866651,80,Hell's Kitchen,2,Entire home/apt,Manhattan,30,360,90,2,4.2,5,0,https://www.airbnb.com/rooms/9445501
9445593,"SoHo Apt. in Historic Townhouse, Private Terrace",48949937,340,SoHo,2,Entire home/apt,Manhattan,7,1125,7,1,4.99,136,0,https://www.airbnb.com/rooms/9445593
9445789,Reno huge located on west 39th&9th!!!,48866651,70,Hell's Kitchen,2,Entire home/apt,Manhattan,30,360,37,1,4.25,5,0,https://www.airbnb.com/rooms/9445789
9449718,Brownstone Brooklyn at it's best,3484734,169,Bedford-Stuyvesant,3,Entire home/apt,Brooklyn,3,1125,54,1,4.76,37,0,https://www.airbnb.com/rooms/9449718
9450180,Private Room Available,7989399,52,Sunnyside,1,Private room,Queens,2,1125,65,1,4.83,25,6,https://www.airbnb.com/rooms/9450180
9451597,beautiful room with balcony,6630815,55,Bushwick,2,Private room,Brooklyn,2,30,28,1,4.72,303,30,https://www.airbnb.com/rooms/9451597
9458704,"Large 1BR Apartment, near Times Sq (2nd Floor)",49015331,216,Hell's Kitchen,4,Entire home/apt,Manhattan,3,1125,55,2,4.75,87,1,https://www.airbnb.com/rooms/9458704
9461669,Centrally Located Bedroom with Private Garden,29518662,75,Park Slope,2,Private room,Brooklyn,30,30,72,1,4.78,20,0,https://www.airbnb.com/rooms/9461669
9464835,Modern Studio UWS,33580313,70,Upper West Side,2,Entire home/apt,Manhattan,30,1125,0,2,4.9,22,1,https://www.airbnb.com/rooms/9464835
9472828,Modern Lower East Side Apt,27184573,50,Lower East Side,1,Private room,Manhattan,2,1125,34,1,4.53,51,0,https://www.airbnb.com/rooms/9472828
9476551,Gallery Chic Soho Loft,49117409,925,SoHo,6,Entire home/apt,Manhattan,30,1125,25,2,4.94,51,2,https://www.airbnb.com/rooms/9476551
9476774,2 BR/2BA UWS Luxury Apartment w Private Backyard,15145088,295,Upper West Side,6,Entire home/apt,Manhattan,30,1125,71,3,5,4,2,https://www.airbnb.com/rooms/9476774
9486111,*NEXT TO SUBWAY* 2 Bedroom Apt w. Washer/Dryer,14565422,250,Upper East Side,6,Entire home/apt,Manhattan,30,93,27,2,4.64,123,0,https://www.airbnb.com/rooms/9486111
9489073,Mi Casa Es Su Casa NYC,49181430,99,East Harlem,2,Entire home/apt,Manhattan,30,30,0,1,4.76,27,0,https://www.airbnb.com/rooms/9489073
9494304,Beautiful Modern Clean Secure Elevator & Rooftop,224009,300,East Harlem,4,Entire home/apt,Manhattan,14,1125,90,0,5,8,0,https://www.airbnb.com/rooms/9494304
9509148,Beautiful Condo Prospect Heights,5023498,168,Crown Heights,4,Entire home/apt,Brooklyn,3,10,16,1,4.71,131,7,https://www.airbnb.com/rooms/9509148
9510385,Lovely bedroom in Astoria.,49279577,60,Astoria,1,Private room,Queens,7,1125,63,1,4.85,34,6,https://www.airbnb.com/rooms/9510385
9511490,Williamsburg Secret Treasure with deck,240471,60,Williamsburg,1,Private room,Brooklyn,3,1125,0,1,4.43,7,0,https://www.airbnb.com/rooms/9511490
9512372,QUIET CLEAN APT BY HUDSON RIVER AND SUBWAY,4110869,60,Harlem,1,Private room,Manhattan,7,1124,81,1,4.62,13,1,https://www.airbnb.com/rooms/9512372
9527971,Sunny Luxury Apartment,14021017,521,Upper East Side,2,Private room,Manhattan,30,365,88,6,5,1,0,https://www.airbnb.com/rooms/9527971
9528920,"Quiet, Clean, Lit @ LES & Chinatown",3906464,1000,Lower East Side,2,Private room,Manhattan,99,99,83,1,4.33,6,0,https://www.airbnb.com/rooms/9528920
9529332,Flat in Historic Fort Greene Home,49364392,206,Fort Greene,4,Entire home/apt,Brooklyn,6,1125,17,2,4.68,133,7,https://www.airbnb.com/rooms/9529332
9544410,Large 1-bedroom near Times Square (3rd Floor),49015331,228,Hell's Kitchen,4,Entire home/apt,Manhattan,3,1125,45,0,4.77,125,3,https://www.airbnb.com/rooms/9544410
9546039,Found a tree I like so built a nest,49435973,286,Williamsburg,4,Entire home/apt,Brooklyn,3,1125,38,2,4.99,115,0,https://www.airbnb.com/rooms/9546039
9546211,"TERRA FIRMA duplex, 2BR, 1.5 BA, UES, Museum Row",8990438,256,Upper East Side,6,Entire home/apt,Manhattan,365,1125,89,3,4.83,54,0,https://www.airbnb.com/rooms/9546211
9548422,Nice Room in Beautiful Clinton Hill,5053976,45,Bedford-Stuyvesant,2,Private room,Brooklyn,30,30,63,1,5,2,0,https://www.airbnb.com/rooms/9548422
9560398,Stylish City Studio / Colorful Neighborhood!,40605120,145,East Harlem,2,Entire home/apt,Manhattan,30,30,54,2,4.44,19,0,https://www.airbnb.com/rooms/9560398
9563868,Downtown Airy Designer Loft,49513668,304,Financial District,6,Entire home/apt,Manhattan,30,99,90,3,4.82,209,1,https://www.airbnb.com/rooms/9563868
9563873,1  ROOM IN A NEW HOUSE IN QUEENS,49514708,37,Jamaica,1,Private room,Queens,30,1125,0,1,4.84,51,0,https://www.airbnb.com/rooms/9563873
9575903,"1BR Sunny Heart of Crown Heights, 10m to Manhattan",1115741,125,Crown Heights,1,Entire home/apt,Brooklyn,50,1125,13,1,4.7,10,0,https://www.airbnb.com/rooms/9575903
9576812,Spectacular Designer Loft,4562182,230,Harlem,5,Entire home/apt,Manhattan,30,1125,11,3,4.74,73,0,https://www.airbnb.com/rooms/9576812
9596868,Perfectly Located Private Room By Central Park,6677425,65,Upper West Side,2,Private room,Manhattan,1,1125,34,1,4.29,7,0,https://www.airbnb.com/rooms/9596868
9597031,Cozy Apartment 20 min to Manhattan!,49671297,68,Ridgewood,2,Entire home/apt,Queens,3,1125,1,2,4.76,30,0,https://www.airbnb.com/rooms/9597031
9603803,Brooklyn Charm,23193,36,Bedford-Stuyvesant,1,Private room,Brooklyn,30,75,62,2,4.4,11,0,https://www.airbnb.com/rooms/9603803
9612938,Museum B&B Studio apt Historic House Manhattan NYC,49736436,80,Washington Heights,2,Entire home/apt,Manhattan,30,1125,31,2,4.83,24,2,https://www.airbnb.com/rooms/9612938
9614224,"Museum B & B  Apt 2R Garden View Manhattan, NYC",49736436,80,Washington Heights,2,Entire home/apt,Manhattan,30,1125,0,1,5,6,1,https://www.airbnb.com/rooms/9614224
9614378,"Hip, Young & Fabulous Midtown",49742527,275,Midtown,4,Entire home/apt,Manhattan,30,1125,90,1,4.78,85,0,https://www.airbnb.com/rooms/9614378
9614785,Serene in Sunset,6040624,171,Sunset Park,4,Entire home/apt,Brooklyn,2,25,2,2,4.97,166,4,https://www.airbnb.com/rooms/9614785
9623722,One of a Kind Duplex Garden Apt,518931,225,East Harlem,10,Entire home/apt,Manhattan,3,1125,32,2,4.54,68,14,https://www.airbnb.com/rooms/9623722
9630344,Beautiful & Private Luxury Bedroom,47783628,65,Bushwick,1,Private room,Brooklyn,30,30,88,1,4.8,5,0,https://www.airbnb.com/rooms/9630344
9634588,Beautiful Brooklyn 2 Bedroom,8132053,143,Crown Heights,2,Entire home/apt,Brooklyn,30,365,4,1,4.54,15,1,https://www.airbnb.com/rooms/9634588
9635607,Suite Oasis - Luxurious & Cozy Apt,49831860,129,Canarsie,2,Private room,Brooklyn,2,21,85,1,4.9,216,12,https://www.airbnb.com/rooms/9635607
9663062,Location Eden,3250450,43,Astoria,1,Private room,Queens,30,1125,33,1,5,3,0,https://www.airbnb.com/rooms/9663062
9675064,Clean Quiet 1 bedroom apartment,49991005,50,Canarsie,1,Private room,Brooklyn,30,90,90,2,4.8,252,0,https://www.airbnb.com/rooms/9675064
9707671,Cozy Apartment,14811787,95,Upper East Side,3,Private room,Manhattan,30,1125,89,1,4.67,19,0,https://www.airbnb.com/rooms/9707671
9712682,Brownstone 1 BR with Huge Backyard,2412806,215,Fort Greene,4,Entire home/apt,Brooklyn,2,120,2,2,4.91,145,4,https://www.airbnb.com/rooms/9712682
9716424,Cozy Traveler's Room with Terrace in Brooklyn!,1226950,70,Crown Heights,1,Private room,Brooklyn,30,365,55,1,4.75,20,0,https://www.airbnb.com/rooms/9716424
9720768,"Midtown Times Square bright room, private bath",31626212,75,Theater District,1,Private room,Manhattan,30,180,16,2,4.73,161,2,https://www.airbnb.com/rooms/9720768
9720809,Times Square centrally located large room,31626212,60,Midtown,1,Private room,Manhattan,30,360,2,1,4.73,11,0,https://www.airbnb.com/rooms/9720809
9725232,"LUX Prospect Park Historic 1BR near 2,5,Q&B trains",290908,150,Prospect-Lefferts Gardens,4,Entire home/apt,Brooklyn,6,30,21,1,4.85,197,23,https://www.airbnb.com/rooms/9725232
9730117,Carriage House Loft with Fireplace,68890,175,Bedford-Stuyvesant,2,Entire home/apt,Brooklyn,30,1125,79,1,5,12,1,https://www.airbnb.com/rooms/9730117
9730432,Quiet Apartment in Sunset Park.,1021060,125,Sunset Park,2,Entire home/apt,Brooklyn,3,30,30,1,4.71,121,22,https://www.airbnb.com/rooms/9730432
9737840,2 Bedrooms & 2 Bathrooms Apt in Hell's Kitchen,40169737,249,Hell's Kitchen,6,Entire home/apt,Manhattan,1,1125,13,3,4.68,387,61,https://www.airbnb.com/rooms/9737840
9750139,Sunset Retreat - Charming Oasis near Industry City,50292584,115,Sunset Park,2,Entire home/apt,Brooklyn,3,90,79,1,4.74,104,12,https://www.airbnb.com/rooms/9750139
9751043,Easy Access to the Best of Brooklyn,393473,174,Bedford-Stuyvesant,4,Entire home/apt,Brooklyn,4,130,22,2,4.77,210,19,https://www.airbnb.com/rooms/9751043
9752005,A Quiet Room in the West Village,4173415,85,West Village,1,Private room,Manhattan,1,5,27,1,4.92,155,31,https://www.airbnb.com/rooms/9752005
9753240,Sun-drenched SoHo Duplex Loft,1342653,750,SoHo,3,Entire home/apt,Manhattan,7,300,0,2,4.93,16,1,https://www.airbnb.com/rooms/9753240
9765276,Private Room Near Prospect Park,37821056,35,Flatbush,1,Private room,Brooklyn,30,1125,6,1,4.92,14,1,https://www.airbnb.com/rooms/9765276
9767424,Brooklyn's Finest - ML,50364039,150,Williamsburg,4,Entire home/apt,Brooklyn,2,1125,16,2,4.93,109,2,https://www.airbnb.com/rooms/9767424
9768199,WHIMSICAL ARTIST'S 1 BRM Apt near Central Park UWS,50366054,100,Upper West Side,2,Entire home/apt,Manhattan,3,30,1,1,5,24,17,https://www.airbnb.com/rooms/9768199
9770459,Private room in Bed Stuy brownstone,49293531,56,Bedford-Stuyvesant,2,Private room,Brooklyn,14,1125,2,2,4.84,25,2,https://www.airbnb.com/rooms/9770459
9786543,Private bdrm in bedstuy brownstone,49293531,52,Bedford-Stuyvesant,1,Private room,Brooklyn,15,1125,0,1,4.95,22,3,https://www.airbnb.com/rooms/9786543
9792323,= Brand New 2F Studio!! UNITED NATIONS =,1475015,92,Midtown,3,Entire home/apt,Manhattan,30,365,0,2,4.17,6,2,https://www.airbnb.com/rooms/9792323
9798242,Sunlit Private Rm Btwn Times Sq/Central Park/HK,22247089,119,Hell's Kitchen,4,Private room,Manhattan,30,40,90,1,4.58,69,0,https://www.airbnb.com/rooms/9798242
9806373,"Bright Newly Renovated Spacious Brooklyn Gem, 3 BR",50523735,140,Prospect-Lefferts Gardens,5,Entire home/apt,Brooklyn,30,1125,83,3,4.62,146,0,https://www.airbnb.com/rooms/9806373
9806606,🌵 Sunset suite 🌾 green yogi palace apt 🌿,4765305,116,East Village,1,Private room,Manhattan,1,1125,15,1,4.71,17,7,https://www.airbnb.com/rooms/9806606
9806634,🌞 Sweet & sunny bedroom 😎 in awesome NYC apt🍕,4765305,86,East Village,1,Private room,Manhattan,1,1125,34,1,4.73,55,21,https://www.airbnb.com/rooms/9806634
9809911,Classic Brooklyn Charm,50537550,185,Bedford-Stuyvesant,3,Entire home/apt,Brooklyn,30,99,89,2,4.62,34,0,https://www.airbnb.com/rooms/9809911
9810271,Private room in 4 BR on Riverside,50539477,47,Harlem,1,Private room,Manhattan,30,1125,49,1,4.82,107,2,https://www.airbnb.com/rooms/9810271
9821370,"Elegant, sunny and spacious room in Harlem",50588394,85,Harlem,2,Private room,Manhattan,30,1125,90,1,4.32,33,0,https://www.airbnb.com/rooms/9821370
9824463,BK's Finest Courtyard Rm close to transportation,50600973,60,Bushwick,2,Private room,Brooklyn,2,1124,42,1,4.54,307,31,https://www.airbnb.com/rooms/9824463
9826628,"Cozy Room, Huge Yard, Trendy Brooklyn",820010,43,Bedford-Stuyvesant,2,Private room,Brooklyn,30,1125,62,1,4.74,144,0,https://www.airbnb.com/rooms/9826628
9836940,Bright & Sunny 2-Bed - Bushwick/Bed-Stuy Border!,10664416,175,Bedford-Stuyvesant,6,Entire home/apt,Brooklyn,364,365,89,3,4.69,52,3,https://www.airbnb.com/rooms/9836940
9839017,MBnb,3510997,79,Harlem,2,Entire home/apt,Manhattan,3,7,47,1,4.94,32,6,https://www.airbnb.com/rooms/9839017
9839532,"Bd in Best Location of Williamsburg, Brooklyn",11303788,75,Williamsburg,1,Private room,Brooklyn,30,180,83,1,0,1,0,https://www.airbnb.com/rooms/9839532
9841695,"Beautiful , Peaceful , Paradise",50678424,260,Bedford-Stuyvesant,2,Entire home/apt,Brooklyn,30,365,89,1,4.69,43,0,https://www.airbnb.com/rooms/9841695
9843884,Beautiful and Warm Garden Apartment,50686888,150,East New York,5,Entire home/apt,Brooklyn,30,180,90,4,4.44,16,0,https://www.airbnb.com/rooms/9843884
9856995,Calm and Comfy room in Brooklyn,50729557,70,Bedford-Stuyvesant,2,Private room,Brooklyn,2,1125,32,1,4.96,79,1,https://www.airbnb.com/rooms/9856995
9863045,Spacious Manhattan Loft w/ Private Terrace!!!,16911403,159,East Harlem,3,Entire home/apt,Manhattan,30,1125,64,1,4.65,84,0,https://www.airbnb.com/rooms/9863045
9866039,"Modern, Large & Cozy 1 BR NYC Apt",314008,250,Midtown,3,Entire home/apt,Manhattan,29,1125,4,2,5,8,0,https://www.airbnb.com/rooms/9866039
9875791,Cozy Big Room Next To Central Park,14811787,101,Upper East Side,3,Private room,Manhattan,30,1125,89,1,4.5,5,0,https://www.airbnb.com/rooms/9875791
9876040,"Sunny, spacious and charming room in Harlem",50588394,88,Harlem,2,Private room,Manhattan,30,1125,90,1,4.4,5,0,https://www.airbnb.com/rooms/9876040
9876335,No Sleep 'Till B’klyn! 2 Train CLEAN,37401126,55,East Flatbush,2,Private room,Brooklyn,2,1125,63,1,4.68,95,0,https://www.airbnb.com/rooms/9876335
9879556,Spacious & Furnished 1 Bedroom in Upper East Side,30283594,298,Upper East Side,3,Entire home/apt,Manhattan,30,1125,78,2,5,1,0,https://www.airbnb.com/rooms/9879556
9882198,Peaceful Greenpoint room for rent,4483467,60,Greenpoint,4,Private room,Brooklyn,30,1125,33,1,5,3,1,https://www.airbnb.com/rooms/9882198
9882440,High-End 2B Apt |  Close to NYC Hospitals | by GLS,30283594,508,Midtown,5,Entire home/apt,Manhattan,30,1125,76,3,4.67,3,0,https://www.airbnb.com/rooms/9882440
9899132,Spacious Private 1-Bedroom Apartment in LIC,9995094,232,Long Island City,2,Entire home/apt,Queens,3,90,24,2,4.95,130,14,https://www.airbnb.com/rooms/9899132
9900100,"Sunny, Cozy Single Room in Brooklyn",34991003,30,East Flatbush,1,Private room,Brooklyn,30,1125,64,1,4.63,9,0,https://www.airbnb.com/rooms/9900100
9902932,Big! 2.5 BR Heart of West Village,6079156,270,West Village,4,Entire home/apt,Manhattan,4,60,38,2,4.66,145,18,https://www.airbnb.com/rooms/9902932
9903230,Casa De Leon - The Oceana,20270407,69,Sunset Park,2,Private room,Brooklyn,30,30,89,1,3.6,5,0,https://www.airbnb.com/rooms/9903230
9915643,Lovely Suite (private bath) near Botanical garden,33021531,99,Prospect-Lefferts Gardens,2,Private room,Brooklyn,1,1125,1,1,4.89,222,0,https://www.airbnb.com/rooms/9915643
9920363,Convenient Ridgewood Brownstone,50997424,300,Ridgewood,16,Entire home/apt,Queens,30,1125,90,11,4.25,8,0,https://www.airbnb.com/rooms/9920363
9925507,Loft in Williamsburg: The Fig Treehouse,2955215,189,Williamsburg,2,Private room,Brooklyn,1,14,22,1,4.84,199,51,https://www.airbnb.com/rooms/9925507
9934696,Super cozy Chic - Brooklyn - Williamsburg,51006349,400,Williamsburg,2,Entire home/apt,Brooklyn,1,14,89,1,4.95,24,3,https://www.airbnb.com/rooms/9934696
9935888,Private Queen Bed Apartment w Outside Space,28565101,343,Park Slope,4,Entire home/apt,Brooklyn,2,1125,23,2,4.93,69,7,https://www.airbnb.com/rooms/9935888
9938066,Studio a steps of ONU and Bryant Park 4,50760546,99,Midtown,3,Entire home/apt,Manhattan,30,1125,62,2,4.33,10,2,https://www.airbnb.com/rooms/9938066
9938208,Bryant Park Studio 3,50760546,110,Midtown,3,Entire home/apt,Manhattan,30,365,10,2,3.5,2,1,https://www.airbnb.com/rooms/9938208
9940443,1 Bedroom Apt on 1st Ave and 66th Street Manhattan,5350711,285,Upper East Side,3,Entire home/apt,Manhattan,30,1125,90,2,4.5,2,0,https://www.airbnb.com/rooms/9940443
9944808,Spacious Den,23193,43,Bedford-Stuyvesant,1,Private room,Brooklyn,30,75,62,2,4.5,7,0,https://www.airbnb.com/rooms/9944808
9944860,arty east village,663517,174,Lower East Side,1,Entire home/apt,Manhattan,31,240,1,1,4.87,169,3,https://www.airbnb.com/rooms/9944860
9953403,Marc Alfred,2361525,75,Bedford-Stuyvesant,2,Shared room,Brooklyn,30,1125,89,1,5,2,0,https://www.airbnb.com/rooms/9953403
9956834,Historic Striver's Row Apartment,18999923,120,Harlem,3,Entire home/apt,Manhattan,3,28,21,2,4.74,124,9,https://www.airbnb.com/rooms/9956834
9958322,Casa Z 3c,31534322,50,Long Island City,1,Private room,Queens,30,1125,54,1,4.66,137,1,https://www.airbnb.com/rooms/9958322
9960512,Room in Bright & Maximalist Artist Flat,49938236,55,Bushwick,1,Private room,Brooklyn,5,1125,65,0,5,3,2,https://www.airbnb.com/rooms/9960512
9973167,Casa De Leon- The Rustica,20270407,80,Sunset Park,3,Private room,Brooklyn,30,1125,90,1,4,2,0,https://www.airbnb.com/rooms/9973167
9976264,Spacious/Beautiful Private Room,51262617,85,Greenpoint,2,Private room,Brooklyn,30,240,36,1,4.87,119,0,https://www.airbnb.com/rooms/9976264
9979608,Astoria apt. in 2 family comfortable townhome,41414774,128,Astoria,2,Entire home/apt,Queens,4,29,33,1,5,4,2,https://www.airbnb.com/rooms/9979608
9994304,New and modern  NYC home with SKYLIGHT,47022650,150,East Harlem,2,Entire home/apt,Manhattan,30,1125,74,0,4.73,64,1,https://www.airbnb.com/rooms/9994304
